,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,song_title,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster
1006,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,audio_features,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,239000,4,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,-2.5341042703276413,-0.6793020432962873,0.3908812858546283,-0.5558931294493257,-0.637537572339617,-0.4155984527958944,-0.47589561419951876,-1.8160823500760177,2.145905583293413,0.3387194769063843,2
1007,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,audio_features,0F7FA14euOIX8KcbEturGH,spotify:track:0F7FA14euOIX8KcbEturGH,https://api.spotify.com/v1/tracks/0F7FA14euOIX8KcbEturGH,https://api.spotify.com/v1/audio-analysis/0F7FA14euOIX8KcbEturGH,113000,4,Lil Nas X,Old Town Road,1.6931717382722773,-0.26285910403127843,0.4828528338019467,0.38355113766147286,-0.7835027538347568,-0.41559511269716737,-0.512574575784599,-0.08695763783083797,0.567996508653312,-1.3344743961964536,4
1008,0.701,0.512,0,-6.869,0,0.0969,0.235,5.07e-06,0.135,0.663,91.947,audio_features,5vnpANH92iEajvGwE2oQ6r,spotify:track:5vnpANH92iEajvGwE2oQ6r,https://api.spotify.com/v1/tracks/5vnpANH92iEajvGwE2oQ6r,https://api.spotify.com/v1/audio-analysis/5vnpANH92iEajvGwE2oQ6r,223583,4,Camila Cabello,Real Friends,0.34931547627909293,-0.34346096324386083,0.336893794397083,0.06367249014976427,-0.1983210759854634,-0.41558468865278875,-0.26315763700605305,0.5679184367266956,-1.0101633461957265,0.13399225514744426,4
1009,0.541,0.468,10,-4.039,0,0.362,0.404,3.65e-06,0.358,0.69,95.266,audio_features,1WSGTYKLEpKfNQYYW5Oymt,spotify:track:1WSGTYKLEpKfNQYYW5Oymt,https://api.spotify.com/v1/tracks/1WSGTYKLEpKfNQYYW5Oymt,https://api.spotify.com/v1/audio-analysis/1WSGTYKLEpKfNQYYW5Oymt,158027,4,benny blanco,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",-0.6944563776961951,-0.5404877302079509,0.8825530830572739,2.880942571722985,0.3597810885547771,-0.4155899006749781,1.3727240496885271,0.6812623727078068,-0.8912577014148142,-0.7365466142583466,5
1010,0.911,0.722,10,-4.833,0,0.279,0.0364,0.0,0.111,0.689,104.109,audio_features,2RfGtJipiURsw0OEzonzw8,spotify:track:2RfGtJipiURsw0OEzonzw8,https://api.spotify.com/v1/tracks/2RfGtJipiURsw0OEzonzw8,https://api.spotify.com/v1/audio-analysis/2RfGtJipiURsw0OEzonzw8,297546,4,Blueface,Thotiana (Remix),1.7192660346216595,0.5968940609029331,0.7294599822812344,1.9988851716076428,-0.8541736788120416,-0.4156032977742676,-0.43921665261443843,0.6770644491529508,-0.5744506460374099,1.1161703379752632,5
1011,0.623,0.607,1,-5.937,0,0.0435,0.426,0.0,0.105,0.263,84.982,audio_features,5WQrDB34o6M8V0jxNiX6RU,spotify:track:5WQrDB34o6M8V0jxNiX6RU,https://api.spotify.com/v1/tracks/5WQrDB34o6M8V0jxNiX6RU,https://api.spotify.com/v1/audio-analysis/5WQrDB34o6M8V0jxNiX6RU,208518,4,Juice WRLD,Fast,-0.15952330253385993,0.08193773815587918,0.5165950159629126,-0.5038198612497453,0.43243344133516326,-0.4156032977742676,-0.4832314065165348,-1.111250985215698,-1.2596896540893852,-0.06606064721997044,2
1012,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,audio_features,4u8Gkqyg87iGSW3hQbbnQZ,spotify:track:4u8Gkqyg87iGSW3hQbbnQZ,https://api.spotify.com/v1/tracks/4u8Gkqyg87iGSW3hQbbnQZ,https://api.spotify.com/v1/audio-analysis/4u8Gkqyg87iGSW3hQbbnQZ,212689,4,AJR,Burn the House Down,-1.2620073232952582,0.31926543472626073,0.8212387177590615,0.8192662389232687,-0.8541736788120416,-0.4156032977742676,0.0742888095766854,0.1691156990153768,2.300350366255303,-0.010672618293685232,4
1013,0.684,0.816,10,-5.211,0,0.0322,0.0181,0.0,0.0222,0.702,121.993,audio_features,4M8x1TR36VMQMFMbGCdoyA,spotify:track:4M8x1TR36VMQMFMbGCdoyA,https://api.spotify.com/v1/tracks/4M8x1TR36VMQMFMbGCdoyA,https://api.spotify.com/v1/audio-analysis/4M8x1TR36VMQMFMbGCdoyA,196215,4,MK,Back & Forth,0.23841471679421916,1.0178148812353074,0.6565768688135482,-0.6239071940365329,-0.9146072268066356,-0.4156032977742676,-1.0906350103654643,0.7316374553660787,0.0662569620559412,-0.2294360775436547,4
1014,0.507,0.883,2,-5.043,0,0.118,0.0503,1.86e-05,0.382,0.219,125.989,audio_features,592JiALLj5xL5Z6LuMmaOV,spotify:track:592JiALLj5xL5Z6LuMmaOV,https://api.spotify.com/v1/tracks/592JiALLj5xL5Z6LuMmaOV,https://api.spotify.com/v1/audio-analysis/592JiALLj5xL5Z6LuMmaOV,189524,4,Galantis,Spaceship (feat. Uffie) - MOTi Remix,-0.916257896665944,1.3178329127488086,0.6889693636880754,0.28790635933571274,-0.8082706013735248,-0.4155350276244635,1.5487830652969128,-1.2959596216293614,0.20941663561560553,-0.31828798393199664,0
1015,0.659,0.963,0,-5.934,1,0.0972,0.078,0.0308,0.128,0.452,122.021,audio_features,0aVgtoMX4a2Av4l4WL56ll,spotify:track:0aVgtoMX4a2Av4l4WL56ll,https://api.spotify.com/v1/tracks/0aVgtoMX4a2Av4l4WL56ll,https://api.spotify.com/v1/audio-analysis/0aVgtoMX4a2Av4l4WL56ll,192787,4,David Guetta,Say My Name - Sidney Samson Remix,0.07532536461058018,1.6760633981380633,0.5171734533713863,0.06686064942728955,-0.7167946844636747,-0.3025538023996959,-0.3145081832251655,-0.31784343334791704,0.0672600828916948,-0.27495757434521445,4
1016,0.653,0.809,0,-4.057,1,0.0474,0.194,0.0,0.165,0.55,92.213,audio_features,5CLGzJsGqhCEECcpnFQA8x,spotify:track:5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/tracks/5CLGzJsGqhCEECcpnFQA8x,https://api.spotify.com/v1/audio-analysis/5CLGzJsGqhCEECcpnFQA8x,210773,4,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.036183920086506824,0.986469713763748,0.8790824586064316,-0.46237379064191597,-0.33371864253072875,-0.4156032977742676,-0.04308386749557138,0.09355307502796949,-1.0006336982560693,-0.03611578861801092,4
1017,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,audio_features,2K9OuOMhtNGtbbqQhALv8i,spotify:track:2K9OuOMhtNGtbbqQhALv8i,https://api.spotify.com/v1/tracks/2K9OuOMhtNGtbbqQhALv8i,https://api.spotify.com/v1/audio-analysis/2K9OuOMhtNGtbbqQhALv8i,224031,4,Zara Larsson,Ain't My Fault,-0.4661312846391012,0.8655669249448744,0.7310024820371642,-0.6515379077750858,-0.9486877850199805,-0.4156032977742676,0.8372112105463551,-0.7250420181689476,0.75267821966434,0.13994138891847657,0
1018,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,3eR23VReFzcdmS7TYCrhCe,spotify:track:3eR23VReFzcdmS7TYCrhCe,https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe,https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe,220781,4,Kygo,It Ain't Me (with Selena Gomez),-0.048622543048985445,-0.24942546082918138,0.3895315985681897,-0.2158228065132901,-0.5813971179184094,-0.4156032977742676,-0.6196771436130334,-0.05337424939199007,-0.7228050524965108,0.09678361044558591,4
1019,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,audio_features,27zK2lkAiqFw7y113I94H5,spotify:track:27zK2lkAiqFw7y113I94H5,https://api.spotify.com/v1/tracks/27zK2lkAiqFw7y113I94H5,https://api.spotify.com/v1/audio-analysis/27zK2lkAiqFw7y113I94H5,198774,4,Steve Aoki,Just Hold On,-0.0029575244375665325,1.5372490850497273,0.9835868170706801,-0.0904218749306269,-0.9617321847237317,-0.4155977921170253,-0.8324151208064989,-0.6452814706266838,-0.1845948983706771,-0.19545430673992323,4
1020,0.45,0.465,7,-7.867,0,0.268,0.185,0.0,0.0782,0.788,70.231,audio_features,2U5cq89GCnsR1yixKkC8d5,spotify:track:2U5cq89GCnsR1yixKkC8d5,https://api.spotify.com/v1/tracks/2U5cq89GCnsR1yixKkC8d5,https://api.spotify.com/v1/audio-analysis/2U5cq89GCnsR1yixKkC8d5,202827,3,Ramz,Barking,-1.2881016196446406,-0.553921373410048,0.1444669498448319,1.8819859980983804,-0.3634400595772504,-0.4156032977742676,-0.679830640612565,1.0926588810836937,-1.7881552058107575,-0.14163323715511528,5
1021,0.601,0.775,0,-4.612,1,0.0473,0.269,0.0,0.0883,0.483,119.964,audio_features,6jreFSOTUAViWjKyzOC4Kg,spotify:track:6jreFSOTUAViWjKyzOC4Kg,https://api.spotify.com/v1/tracks/6jreFSOTUAViWjKyzOC4Kg,https://api.spotify.com/v1/audio-analysis/6jreFSOTUAViWjKyzOC4Kg,190295,4,Alesso,REMEDY,-0.30304193245546224,0.8342217574733146,0.772071538038797,-0.463436510401091,-0.08604016714304806,-0.4156032977742676,-0.6057391382107029,-0.18770780314738167,-0.006433472792046226,-0.30804963094658167,4
1022,0.855,0.624,1,-4.093,1,0.0488,0.158,0.0,0.0513,0.962,117.959,audio_features,4c2W3VKsOFoIg2SFaO6DY5,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/tracks/4c2W3VKsOFoIg2SFaO6DY5,https://api.spotify.com/v1/audio-analysis/4c2W3VKsOFoIg2SFaO6DY5,180757,4,Rita Ora,Your Song,1.3539458857303084,0.15806171630109592,0.8721412097047473,-0.44749571401346433,-0.45260431071681545,-0.4156032977742676,-0.8771634539402969,1.8230975796286344,-0.07826408978081642,-0.43470775127717587,4
1023,0.604,0.691,0,-5.807,1,0.159,0.00493,0.0,0.125,0.186,105.014,audio_features,0PX0Ku0gmYIUcIDRO23x8B,spotify:track:0PX0Ku0gmYIUcIDRO23x8B,https://api.spotify.com/v1/tracks/0PX0Ku0gmYIUcIDRO23x8B,https://api.spotify.com/v1/audio-analysis/0PX0Ku0gmYIUcIDRO23x8B,228360,4,Cheat Codes,Sex,-0.2834712101934256,0.45807974781459665,0.5416606369967729,0.7236214605975085,-0.9580995670847124,-0.4156032977742676,-0.33651556017621365,-1.434491098939609,-0.5420283475960946,0.19742754984436692,2
1024,0.752,0.606,9,-7.162,0,0.0912,0.207,1.26e-06,0.152,0.409,93.024,audio_features,6LJFgCd9wU2VptHEwz2Wl3,spotify:track:6LJFgCd9wU2VptHEwz2Wl3,https://api.spotify.com/v1/tracks/6LJFgCd9wU2VptHEwz2Wl3,https://api.spotify.com/v1/audio-analysis/6LJFgCd9wU2VptHEwz2Wl3,244720,4,The Weeknd,Starboy - Kygo Remix,0.6820177547337164,0.0774598570885135,0.28039974083615155,0.003097463876782942,-0.2907877067968641,-0.41559867302218406,-0.1384491676167802,-0.4983541462067245,-0.9715790197633545,0.4146771670186719,4
1025,0.572,0.778,1,-5.208,1,0.233,0.00638,0.0,0.0563,0.54,168.073,audio_features,0Oa9mHOnH14GZ4toWwkf4c,spotify:track:0Oa9mHOnH14GZ4toWwkf4c,https://api.spotify.com/v1/tracks/0Oa9mHOnH14GZ4toWwkf4c,https://api.spotify.com/v1/audio-analysis/0Oa9mHOnH14GZ4toWwkf4c,225520,4,G-Eazy,Good Life (with G-Eazy & Kehlani),-0.49222558098848346,0.8476554006754117,0.6571553062220218,1.510034082387091,-0.9533111165605506,-0.4156032977742676,-0.8404844923552167,0.05157383947940962,1.717107251752968,0.15971429111728708,5
1026,0.611,0.644,6,-7.607,0,0.0553,0.124,0.0,0.124,0.13,105.969,audio_features,6jA8HL9i4QGzsj6fjoxp8Y,spotify:track:6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/tracks/6jA8HL9i4QGzsj6fjoxp8Y,https://api.spotify.com/v1/audio-analysis/6jA8HL9i4QGzsj6fjoxp8Y,221904,4,Martin Garrix,There for You,-0.23780619158200667,0.2476193376484097,0.1945981919125526,-0.3784189296670821,-0.5648852195592307,-0.4156032977742676,-0.34385135249322973,-1.669574818011544,-0.5078147619480768,0.11169628282252628,2
1027,0.287,0.473,5,-3.551,1,0.034,0.0858,4.4e-05,0.383,0.577,186.283,audio_features,0dgrFwOa0RrFzWcM0azTzx,spotify:track:0dgrFwOa0RrFzWcM0azTzx,https://api.spotify.com/v1/tracks/0dgrFwOa0RrFzWcM0azTzx,https://api.spotify.com/v1/audio-analysis/0dgrFwOa0RrFzWcM0azTzx,227267,4,AJR,The Good Part,-2.351444195881966,-0.5180983248711227,0.9766455681689958,-0.6047782383713809,-0.691036123023356,-0.41544179849516105,1.5561188576139287,0.2068970110090807,2.369494052434019,0.18291325696102248,0
1028,0.647,0.616,5,-4.948,1,0.0272,0.277,0.0,0.0816,0.79,93.019,audio_features,7bXvOMQ3UrcTS1dO9Ppzsg,spotify:track:7bXvOMQ3UrcTS1dO9Ppzsg,https://api.spotify.com/v1/tracks/7bXvOMQ3UrcTS1dO9Ppzsg,https://api.spotify.com/v1/audio-analysis/7bXvOMQ3UrcTS1dO9Ppzsg,218760,4,AJR,Sober Up (feat. Rivers Cuomo),-0.0029575244375665325,0.12223866776217039,0.7072865482897425,-0.6770431819952885,-0.05962112976836211,-0.4156032977742676,-0.6548889467347104,1.1010547281934056,-0.9717581484840246,0.06994611189367451,4
1029,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98,audio_features,3BuLtAmXKy5uQYl4ED1zBT,spotify:track:3BuLtAmXKy5uQYl4ED1zBT,https://api.spotify.com/v1/tracks/3BuLtAmXKy5uQYl4ED1zBT,https://api.spotify.com/v1/audio-analysis/3BuLtAmXKy5uQYl4ED1zBT,201160,4,AJR,Weak,0.166655401833418,0.21627417017684988,0.790195910170973,-0.5101961798047959,-0.521954283825366,-0.4156032977742676,0.0962961865277336,0.6308872900495355,0.13744271565029897,-0.1637698576825949,4
1030,0.569,0.683,11,-4.269,0,0.148,0.199,0.0,0.108,0.634,156.154,audio_features,0A9hK4eLHKyvoRq0aOrDbG,spotify:track:0A9hK4eLHKyvoRq0aOrDbG,https://api.spotify.com/v1/tracks/0A9hK4eLHKyvoRq0aOrDbG,https://api.spotify.com/v1/audio-analysis/0A9hK4eLHKyvoRq0aOrDbG,204427,4,AJR,Drama,-0.5117963032505202,0.4222566992756716,0.8382062150742902,0.6067222870882462,-0.31720674417155,-0.4156032977742676,-0.46122402956548664,0.446178653635872,1.2901002074192252,-0.12038633082999989,4
1031,0.656,0.681,6,-4.282,0,0.135,0.3,0.0,0.246,0.68,95.959,audio_features,52fjMvE3YNk7lhaxtmVVKv,spotify:track:52fjMvE3YNk7lhaxtmVVKv,https://api.spotify.com/v1/tracks/52fjMvE3YNk7lhaxtmVVKv,https://api.spotify.com/v1/audio-analysis/52fjMvE3YNk7lhaxtmVVKv,210280,4,AJR,Three-Thirty,0.0557546423485435,0.41330093714094024,0.8356996529709041,0.46856871839548186,0.016333602683859832,-0.4156032977742676,0.5511153101827291,0.6392831371592474,-0.8664304607299176,-0.04266249162943711,4
1032,0.636,0.855,5,-4.19,1,0.0593,0.00134,0.0,0.31,0.649,95.119,audio_features,2phl4xGeVfWAzEEAJiesVV,spotify:track:2phl4xGeVfWAzEEAJiesVV,https://api.spotify.com/v1/tracks/2phl4xGeVfWAzEEAJiesVV,https://api.spotify.com/v1/audio-analysis/2phl4xGeVfWAzEEAJiesVV,220453,4,AJR,I'm Not Famous,-0.07471683939836768,1.1924522428625692,0.8534384001640976,-0.3359101393000777,-0.9699551101066027,-0.4156032977742676,1.0206060184717567,0.5091475069587118,-0.8965240858025197,0.09242799464893725,0
1033,0.463,0.734,7,-3.506,1,0.0436,0.0413,0.0,0.174,0.46,94.967,audio_features,3cWO4Moun8JYsXA0BcPLBC,spotify:track:3cWO4Moun8JYsXA0BcPLBC,https://api.spotify.com/v1/tracks/3cWO4Moun8JYsXA0BcPLBC,https://api.spotify.com/v1/audio-analysis/3cWO4Moun8JYsXA0BcPLBC,237787,4,AJR,Netflix Trip,-1.2032951565091483,0.6506286337113213,0.9853221292961013,-0.5027571414905702,-0.8379920184200464,-0.4156032977742676,0.022938263357572975,-0.28426004490906914,-0.9019695989108953,0.3226116660486562,4
1034,0.619,0.595,2,-3.634,1,0.0472,0.0697,0.0,0.637,0.695,124.981,audio_features,2ynFHEs826lmtQYtUizmX3,spotify:track:2ynFHEs826lmtQYtUizmX3,https://api.spotify.com/v1/tracks/2ynFHEs826lmtQYtUizmX3,https://api.spotify.com/v1/audio-analysis/2ynFHEs826lmtQYtUizmX3,230920,4,AJR,Bud Like You,-0.1856175988832422,0.02820316534749091,0.9606421332012234,-0.4644992301602662,-0.7442044357399115,-0.4156032977742676,3.419410106136007,0.7022519904820868,0.17330428552848273,0.23142259996455156,0
1035,0.637,0.778,5,-3.642,0,0.0706,0.0248,0.0,0.228,0.286,103.093,audio_features,4edSvphSxQkc5WAhJ9tuF6,spotify:track:4edSvphSxQkc5WAhJ9tuF6,https://api.spotify.com/v1/tracks/4edSvphSxQkc5WAhJ9tuF6,https://api.spotify.com/v1/audio-analysis/4edSvphSxQkc5WAhJ9tuF6,188738,4,Steve Aoki,Pretender (feat. Lil Yachty & AJR),-0.06819326531102213,0.8476554006754117,0.9590996334452937,-0.2158228065132901,-0.8924812830053362,-0.4156032977742676,0.4190710484764401,-1.0146987434540105,-0.6108496020776044,-0.32872552666420957,4
1036,0.599,0.842,5,-5.712,1,0.143,0.07,0.0,0.0889,0.428,100.053,audio_features,4eZDxVUfm37N7ncCi0t94Y,spotify:track:4eZDxVUfm37N7ncCi0t94Y,https://api.spotify.com/v1/tracks/4eZDxVUfm37N7ncCi0t94Y,https://api.spotify.com/v1/audio-analysis/4eZDxVUfm37N7ncCi0t94Y,185250,4,Digital Farm Animals,Millionaire (feat. Nelly),-0.31608908063015334,1.1342397889868152,0.5599778215984402,0.5535862991294905,-0.7432137218383607,-0.4156032977742676,-0.6013376628204933,-0.4185935986644608,-0.7197598642451168,-0.37504378245296116,4
1037,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,audio_features,0tZkVZ9DeAa0MNK2gY5NtV,spotify:track:0tZkVZ9DeAa0MNK2gY5NtV,https://api.spotify.com/v1/tracks/0tZkVZ9DeAa0MNK2gY5NtV,https://api.spotify.com/v1/audio-analysis/0tZkVZ9DeAa0MNK2gY5NtV,215507,4,Breakbot,Baby I'm Yours,1.1843329594593237,0.9103457356185313,0.9373118243927842,-0.2562061573619443,1.4231473428858856,-0.415581899119786,-0.35852293712726185,0.966721174438014,-0.07500394706461808,0.02674849547142427,4
1038,0.798,0.443,10,-9.21,1,0.12,0.437,4.78e-06,0.065,0.481,110.027,audio_features,2s9C5THb9llwyVXtjveV4E,spotify:track:2s9C5THb9llwyVXtjveV4E,https://api.spotify.com/v1/tracks/2s9C5THb9llwyVXtjveV4E,https://api.spotify.com/v1/audio-analysis/2s9C5THb9llwyVXtjveV4E,228000,4,Mura Masa,Firefly,0.9821021627516121,-0.6524347568920932,-0.11448019668189488,0.309160754519215,0.46875961772535646,-0.41558575307985557,-0.776663099197177,-0.19610365025709364,-0.3624338922521015,0.19264699592121595,2
1039,0.647,0.879,7,-0.93,1,0.0831,0.0837,1.98e-06,0.538,0.427,126.042,audio_features,4iCKHGl4ij4YMwFrUZLGEQ,spotify:track:4iCKHGl4ij4YMwFrUZLGEQ,https://api.spotify.com/v1/tracks/4iCKHGl4ij4YMwFrUZLGEQ,https://api.spotify.com/v1/audio-analysis/4iCKHGl4ij4YMwFrUZLGEQ,224762,4,Alex Newell,Kill The Lights (with Nile Rodgers) - Audien Remix,-0.0029575244375665325,1.299921388479346,1.482007050705519,-0.0829828366164012,-0.697971120334211,-0.4155960303067078,2.693166666751418,-0.42279152221931676,0.21131540005471008,0.14964856924576367,0
1040,0.398,0.873,4,-3.634,1,0.0523,0.033,3e-06,0.128,0.149,128.8,audio_features,7os1J5P6JqIxKSxq71QuQC,spotify:track:7os1J5P6JqIxKSxq71QuQC,https://api.spotify.com/v1/tracks/7os1J5P6JqIxKSxq71QuQC,https://api.spotify.com/v1/audio-analysis/7os1J5P6JqIxKSxq71QuQC,218132,4,Cash Cash,Hero (feat. Christina Perri) - Deep Mix,-1.6273274721866093,1.2730541020751518,0.9606421332012234,-0.4103005224423355,-0.865401769696283,-0.415592286459783,-0.3145081832251655,-1.5898142704692801,0.3101228023764205,0.06160670116106672,2
1041,0.657,0.893,7,-2.416,1,0.0739,0.0625,0.0,0.0688,0.514,127.992,audio_features,2wIf5aCCstnq636sqKHXoe,spotify:track:2wIf5aCCstnq636sqKHXoe,https://api.spotify.com/v1/tracks/2wIf5aCCstnq636sqKHXoe,https://api.spotify.com/v1/audio-analysis/2wIf5aCCstnq636sqKHXoe,198227,4,Cash Cash,Broken Drum (feat. Fitz of Fitz and the Tantrums),0.06227821643588906,1.3626117234224655,1.1954877210415458,-0.18075305446051146,-0.7679815693771288,-0.4156032977742676,-0.748787088392516,-0.05757217294684606,0.2811756011161078,-0.20271809283982206,4
1042,0.571,0.903,7,-2.184,1,0.214,0.0615,1.23e-06,0.186,0.477,127.951,audio_features,7L59vVTpoS94JU3KEeolqt,spotify:track:7L59vVTpoS94JU3KEeolqt,https://api.spotify.com/v1/tracks/7L59vVTpoS94JU3KEeolqt,https://api.spotify.com/v1/audio-analysis/7L59vVTpoS94JU3KEeolqt,206320,4,Cash Cash,Take Me Home (feat. Bebe Rexha),-0.498749155075829,1.4073905340961224,1.2402202139635121,1.3081173281438199,-0.7712839490489645,-0.4155987831353289,0.11096777116176572,-0.2128953444765176,0.27970674560661135,-0.09524858478409773,5
1043,0.634,0.556,10,-5.525,1,0.0353,0.167,0.0,0.1,0.0726,125.992,audio_features,36g7NYdug48sXeKU2Hhf6h,spotify:track:36g7NYdug48sXeKU2Hhf6h,https://api.spotify.com/v1/tracks/36g7NYdug48sXeKU2Hhf6h,https://api.spotify.com/v1/audio-analysis/36g7NYdug48sXeKU2Hhf6h,210511,4,Cash Cash,Call You (feat. Nasri of MAGIC!) - Zack Martino Remix,-0.0877639875730588,-0.1464341962797705,0.5960337533933008,-0.5909628815021044,-0.42288289367029375,-0.4156032977742676,-0.5199103681016151,-1.9105356300602774,0.2095241128480077,-0.03959496952874857,2
1044,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.116,0.544,102.04,audio_features,6uBhi9gBXWjanegOb2Phh0,spotify:track:6uBhi9gBXWjanegOb2Phh0,https://api.spotify.com/v1/tracks/6uBhi9gBXWjanegOb2Phh0,https://api.spotify.com/v1/audio-analysis/6uBhi9gBXWjanegOb2Phh0,210091,4,Zedd,Stay,0.2775561613182918,0.14910595416636455,0.6924399881389175,-0.30509126628399946,-0.13887824189241998,-0.4156032977742676,-0.4025376910293581,0.06836553369883357,-0.6485741106507591,-0.04517228243909136,4
1045,0.475,0.752,11,-6.596,0,0.0467,0.00703,0.0,0.406,0.515,154.957,audio_features,6ufrOaf4v6Qady6GiIpQ0s,spotify:track:6ufrOaf4v6Qady6GiIpQ0s,https://api.spotify.com/v1/tracks/6ufrOaf4v6Qady6GiIpQ0s,https://api.spotify.com/v1/audio-analysis/6ufrOaf4v6Qady6GiIpQ0s,223467,4,The Chainsmokers,Everybody Hates Me,-1.125012267461002,0.7312304929239037,0.3895315985681897,-0.46981282895614174,-0.9511645697738574,-0.4156032977742676,1.7248420809052982,-0.05337424939199007,1.247216791690767,0.1324518544388734,0
1046,0.553,0.621,10,-3.694,1,0.055,0.0616,3.89e-06,0.345,0.386,170.048,audio_features,2PSeBKFabj27ud497FxQQy,spotify:track:2PSeBKFabj27ud497FxQQy,https://api.spotify.com/v1/tracks/2PSeBKFabj27ud497FxQQy,https://api.spotify.com/v1/audio-analysis/2PSeBKFabj27ud497FxQQy,177529,4,Cash Cash,Belong,-0.6161734886480483,0.14462807309899883,0.9490733850317494,-0.3816070889446075,-0.770953711081781,-0.41558901976981927,1.2773587495673184,-0.594906387968412,1.7878630964177167,-0.4775733847880962,0
1047,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,audio_features,4keoy2fqgwGnbWlm3ZVZFa,spotify:track:4keoy2fqgwGnbWlm3ZVZFa,https://api.spotify.com/v1/tracks/4keoy2fqgwGnbWlm3ZVZFa,https://api.spotify.com/v1/audio-analysis/4keoy2fqgwGnbWlm3ZVZFa,207030,3,Zedd,Happy Now,-0.9423521930153262,0.6819738011828811,0.6725803037813205,-0.4666246696786164,0.9376975311260316,-0.4155978288214069,-0.7311811868316774,-0.2926558920187811,-1.1395659340079154,-0.08582027010232776,2
1048,0.749,0.747,6,-6.457,1,0.121,0.0938,1.17e-05,0.256,0.475,109.063,audio_features,5mqjkbTgyEzxTQOArWTOs6,spotify:track:5mqjkbTgyEzxTQOArWTOs6,https://api.spotify.com/v1/tracks/5mqjkbTgyEzxTQOArWTOs6,https://api.spotify.com/v1/audio-analysis/5mqjkbTgyEzxTQOArWTOs6,195187,4,DVBBS,Not Going Home,0.6624470324716798,0.7088410875870753,0.4163325318274712,0.3197879521109661,-0.6646170856486701,-0.4155603536477779,0.6244732333528896,-0.22129119158622956,-0.3969699095973257,-0.24308721485754134,4
1049,0.575,0.679,6,-3.58,1,0.0796,0.114,0.0,0.175,0.358,99.049,audio_features,0Q6lV86C0KMsbkltnk8ZFI,spotify:track:0Q6lV86C0KMsbkltnk8ZFI,https://api.spotify.com/v1/tracks/0Q6lV86C0KMsbkltnk8ZFI,https://api.spotify.com/v1/audio-analysis/0Q6lV86C0KMsbkltnk8ZFI,251515,4,Gryffin,Tie Me Down (feat. Elley Duhé) - Blanke Remix,-0.4726548587264468,0.40434517500620887,0.9710540065537501,-0.12017802818752998,-0.5979090162775881,-0.4156032977742676,0.03027405567458904,-0.7124482475043796,-0.7557289113557027,0.5049101223181464,2
1050,0.652,0.897,7,-4.481,0,0.036,0.293,0.0,0.0722,0.475,114.033,audio_features,1wsLHgXJ4SKIfd5ePSX1hD,spotify:track:1wsLHgXJ4SKIfd5ePSX1hD,https://api.spotify.com/v1/tracks/1wsLHgXJ4SKIfd5ePSX1hD,https://api.spotify.com/v1/audio-analysis/1wsLHgXJ4SKIfd5ePSX1hD,193377,4,Jonas Blue,Polaroid,0.029660345999161262,1.3805232476919282,0.7973299715421487,-0.5835238431878786,-0.006783055018990379,-0.4156032977742676,-0.7238453945146615,-0.22129119158622956,-0.218915961251097,-0.2671227776378281,4
